,keyword,volume,year,month,engine,total_volume_for_last_12_months,avg_volume_for_last_12_months,total_months_seen,month_abbr
497,leggings,1140,2018,11,youtube,4581,381,12,Nov
498,leggings,597,2018,12,youtube,4581,381,12,Dec
499,leggings,145,2019,1,youtube,4581,381,12,Jan
500,leggings,1301,2019,2,youtube,4581,381,12,Feb
501,leggings,145,2019,3,youtube,4581,381,12,Mar
502,leggings,190,2019,4,youtube,4581,381,12,Apr
503,leggings,5,2019,5,youtube,4581,381,12,May
504,sweatband,827,2018,6,amazon,9931,827,11,Jun
505,sweatband,1444,2018,7,amazon,9931,827,11,Jul
506,sweatband,507,2018,8,amazon,9931,827,11,Aug
507,sweatband,1638,2018,9,amazon,9931,827,11,Sep
508,sweatband,2033,2018,10,amazon,9931,827,11,Oct
509,sweatband,507,2018,11,amazon,9931,827,11,Nov
510,sweatband,688,2018,12,amazon,9931,827,11,Dec
511,sweatband,1061,2019,1,amazon,9931,827,11,Jan
512,sweatband,16,2019,2,amazon,9931,827,11,Feb
513,sweatband,337,2019,3,amazon,9931,827,11,Mar
514,sweatband,873,2019,4,amazon,9931,827,11,Apr
515,sweatband,0,2019,5,amazon,9931,827,11,May
516,windbreaker,3746,2018,6,amazon,44959,3746,12,Jun
517,windbreaker,3765,2018,7,amazon,44959,3746,12,Jul
518,windbreaker,3084,2018,8,amazon,44959,3746,12,Aug
519,windbreaker,4001,2018,9,amazon,44959,3746,12,Sep
520,windbreaker,5242,2018,10,amazon,44959,3746,12,Oct
521,windbreaker,5765,2018,11,amazon,44959,3746,12,Nov
522,windbreaker,3765,2018,12,amazon,44959,3746,12,Dec
523,windbreaker,4485,2019,1,amazon,44959,3746,12,Jan
524,windbreaker,4986,2019,2,amazon,44959,3746,12,Feb
525,windbreaker,2235,2019,3,amazon,44959,3746,12,Mar
526,windbreaker,1444,2019,4,amazon,44959,3746,12,Apr
527,windbreaker,2441,2019,5,amazon,44959,3746,12,May
528,leggings,21195,2018,6,amazon,254341,21195,12,Jun
529,leggings,19363,2018,7,amazon,254341,21195,12,Jul
530,leggings,12455,2018,8,amazon,254341,21195,12,Aug
531,leggings,19682,2018,9,amazon,254341,21195,12,Sep
532,leggings,22906,2018,10,amazon,254341,21195,12,Oct
533,leggings,33640,2018,11,amazon,254341,21195,12,Nov
534,leggings,35743,2018,12,amazon,254341,21195,12,Dec
535,leggings,23883,2019,1,amazon,254341,21195,12,Jan
536,leggings,22581,2019,2,amazon,254341,21195,12,Feb
537,leggings,18724,2019,3,amazon,254341,21195,12,Mar
538,leggings,16191,2019,4,amazon,254341,21195,12,Apr
539,leggings,7978,2019,5,amazon,254341,21195,12,May
540,tank top,52,2018,6,google,654,55,12,Jun
541,tank top,89,2018,7,google,654,55,12,Jul
542,tank top,58,2018,8,google,654,55,12,Aug
543,tank top,49,2018,9,google,654,55,12,Sep
544,tank top,56,2018,10,google,654,55,12,Oct
545,tank top,39,2018,11,google,654,55,12,Nov
546,tank top,37,2018,12,google,654,55,12,Dec
547,tank top,61,2019,1,google,654,55,12,Jan
548,tank top,55,2019,2,google,654,55,12,Feb
549,tank top,55,2019,3,google,654,55,12,Mar
550,tank top,43,2019,4,google,654,55,12,Apr
551,tank top,60,2019,5,google,654,55,12,May
552,muscle tank,9,2018,6,google,63,5,11,Jun
553,muscle tank,10,2018,7,google,63,5,11,Jul
554,muscle tank,12,2018,8,google,63,5,11,Aug
555,muscle tank,4,2018,9,google,63,5,11,Sep
556,muscle tank,7,2018,10,google,63,5,11,Oct
557,muscle tank,0,2018,11,google,63,5,11,Nov
558,muscle tank,1,2018,12,google,63,5,11,Dec
559,muscle tank,4,2019,1,google,63,5,11,Jan
560,muscle tank,3,2019,2,google,63,5,11,Feb
561,muscle tank,2,2019,3,google,63,5,11,Mar
562,muscle tank,4,2019,4,google,63,5,11,Apr
563,muscle tank,7,2019,5,google,63,5,11,May
564,long sleeve,10,2018,6,google,204,17,12,Jun
565,long sleeve,8,2018,7,google,204,17,12,Jul
566,long sleeve,23,2018,8,google,204,17,12,Aug
567,long sleeve,13,2018,9,google,204,17,12,Sep
568,long sleeve,32,2018,10,google,204,17,12,Oct
569,long sleeve,15,2018,11,google,204,17,12,Nov
570,long sleeve,21,2018,12,google,204,17,12,Dec
571,long sleeve,20,2019,1,google,204,17,12,Jan
572,long sleeve,15,2019,2,google,204,17,12,Feb
573,long sleeve,17,2019,3,google,204,17,12,Mar
574,long sleeve,13,2019,4,google,204,17,12,Apr
575,long sleeve,17,2019,5,google,204,17,12,May
576,tank top,0,2018,6,youtube,17705,1476,7,Jun
577,tank top,0,2018,7,youtube,17705,1476,7,Jul
578,tank top,0,2018,8,youtube,17705,1476,7,Aug
579,tank top,0,2018,9,youtube,17705,1476,7,Sep
580,tank top,1,2018,10,youtube,17705,1476,7,Oct
581,tank top,109,2018,11,youtube,17705,1476,7,Nov
582,tank top,0,2018,12,youtube,17705,1476,7,Dec
583,tank top,0,2019,1,youtube,17705,1476,7,Jan
584,tank top,0,2019,2,youtube,17705,1476,7,Feb
585,tank top,1,2019,3,youtube,17705,1476,7,Mar
586,tank top,5274,2019,4,youtube,17705,1476,7,Apr
587,tank top,12320,2019,5,youtube,17705,1476,7,May
588,muscle tank,0,2018,6,youtube,1,1,1,Jun
589,muscle tank,0,2018,7,youtube,1,1,1,Jul
590,muscle tank,0,2018,8,youtube,1,1,1,Aug
591,muscle tank,1,2018,9,youtube,1,1,1,Sep
592,muscle tank,0,2018,10,youtube,1,1,1,Oct
593,muscle tank,0,2018,11,youtube,1,1,1,Nov
594,muscle tank,0,2018,12,youtube,1,1,1,Dec
595,muscle tank,0,2019,1,youtube,1,1,1,Jan
596,muscle tank,0,2019,2,youtube,1,1,1,Feb
597,muscle tank,0,2019,3,youtube,1,1,1,Mar
598,muscle tank,0,2019,4,youtube,1,1,1,Apr
599,muscle tank,0,2019,5,youtube,1,1,1,May
600,long sleeve,0,2018,6,youtube,2,1,5,Jun
601,long sleeve,2,2018,7,youtube,2,1,5,Jul
602,long sleeve,0,2018,8,youtube,2,1,5,Aug
603,long sleeve,0,2018,9,youtube,2,1,5,Sep
604,long sleeve,0,2018,10,youtube,2,1,5,Oct
605,long sleeve,0,2018,11,youtube,2,1,5,Nov
606,long sleeve,0,2018,12,youtube,2,1,5,Dec
607,long sleeve,0,2019,1,youtube,2,1,5,Jan
608,long sleeve,0,2019,2,youtube,2,1,5,Feb
609,long sleeve,0,2019,3,youtube,2,1,5,Mar
610,long sleeve,0,2019,4,youtube,2,1,5,Apr
611,long sleeve,0,2019,5,youtube,2,1,5,May
612,tank top,4979,2018,6,amazon,59748,4979,12,Jun
613,tank top,15249,2018,7,amazon,59748,4979,12,Jul
614,tank top,6574,2018,8,amazon,59748,4979,12,Aug
615,tank top,4986,2018,9,amazon,59748,4979,12,Sep
616,tank top,4485,2018,10,amazon,59748,4979,12,Oct
617,tank top,1444,2018,11,amazon,59748,4979,12,Nov
618,tank top,1444,2018,12,amazon,59748,4979,12,Dec
619,tank top,1252,2019,1,amazon,59748,4979,12,Jan
620,tank top,2235,2019,2,amazon,59748,4979,12,Feb
621,tank top,7128,2019,3,amazon,59748,4979,12,Mar
622,tank top,4986,2019,4,amazon,59748,4979,12,Apr
623,tank top,4986,2019,5,amazon,59748,4979,12,May
624,muscle tank,173,2018,6,amazon,2076,173,10,Jun
625,muscle tank,507,2018,7,amazon,2076,173,10,Jul
626,muscle tank,73,2018,8,amazon,2076,173,10,Aug
627,muscle tank,507,2018,9,amazon,2076,173,10,Sep
628,muscle tank,0,2018,10,amazon,2076,173,10,Oct
629,muscle tank,16,2018,11,amazon,2076,173,10,Nov
630,muscle tank,73,2018,12,amazon,2076,173,10,Dec
631,muscle tank,16,2019,1,amazon,2076,173,10,Jan
632,muscle tank,337,2019,2,amazon,2076,173,10,Feb
633,muscle tank,0,2019,3,amazon,2076,173,10,Mar
634,muscle tank,187,2019,4,amazon,2076,173,10,Apr
635,muscle tank,187,2019,5,amazon,2076,173,10,May
636,long sleeve,8276,2018,6,amazon,99313,8276,12,Jun
637,long sleeve,9140,2018,7,amazon,99313,8276,12,Jul
638,long sleeve,7128,2018,8,amazon,99313,8276,12,Aug
639,long sleeve,13071,2018,9,amazon,99313,8276,12,Sep
640,long sleeve,13690,2018,10,amazon,99313,8276,12,Oct
641,long sleeve,9435,2018,11,amazon,99313,8276,12,Nov
642,long sleeve,11233,2018,12,amazon,99313,8276,12,Dec
643,long sleeve,7128,2019,1,amazon,99313,8276,12,Jan
644,long sleeve,4734,2019,2,amazon,99313,8276,12,Feb
645,long sleeve,5502,2019,3,amazon,99313,8276,12,Mar
646,long sleeve,5242,2019,4,amazon,99313,8276,12,Apr
647,long sleeve,4734,2019,5,amazon,99313,8276,12,May
648,short sleeve,14,2018,6,google,124,10,12,Jun
649,short sleeve,19,2018,7,google,124,10,12,Jul
650,short sleeve,14,2018,8,google,124,10,12,Aug
651,short sleeve,7,2018,9,google,124,10,12,Sep
652,short sleeve,9,2018,10,google,124,10,12,Oct
653,short sleeve,5,2018,11,google,124,10,12,Nov
654,short sleeve,3,2018,12,google,124,10,12,Dec
655,short sleeve,7,2019,1,google,124,10,12,Jan
656,short sleeve,12,2019,2,google,124,10,12,Feb
657,short sleeve,9,2019,3,google,124,10,12,Mar
658,short sleeve,7,2019,4,google,124,10,12,Apr
659,short sleeve,18,2019,5,google,124,10,12,May
660,mesh,38,2018,6,google,675,56,12,Jun
661,mesh,81,2018,7,google,675,56,12,Jul
662,mesh,49,2018,8,google,675,56,12,Aug
663,mesh,61,2018,9,google,675,56,12,Sep
664,mesh,56,2018,10,google,675,56,12,Oct
665,mesh,49,2018,11,google,675,56,12,Nov
666,mesh,34,2018,12,google,675,56,12,Dec
667,mesh,46,2019,1,google,675,56,12,Jan
668,mesh,66,2019,2,google,675,56,12,Feb
669,mesh,73,2019,3,google,675,56,12,Mar
670,mesh,54,2019,4,google,675,56,12,Apr
671,mesh,68,2019,5,google,675,56,12,May
672,short sleeve,0,2018,6,youtube,1,1,1,Jun
673,short sleeve,0,2018,7,youtube,1,1,1,Jul
674,short sleeve,0,2018,8,youtube,1,1,1,Aug
675,short sleeve,0,2018,9,youtube,1,1,1,Sep
676,short sleeve,1,2018,10,youtube,1,1,1,Oct
677,short sleeve,0,2018,11,youtube,1,1,1,Nov
678,short sleeve,0,2018,12,youtube,1,1,1,Dec
679,short sleeve,0,2019,1,youtube,1,1,1,Jan
680,short sleeve,0,2019,2,youtube,1,1,1,Feb
681,short sleeve,0,2019,3,youtube,1,1,1,Mar
682,short sleeve,0,2019,4,youtube,1,1,1,Apr
683,short sleeve,0,2019,5,youtube,1,1,1,May
684,striped,95,2018,6,google,2260,188,12,Jun
685,striped,25,2018,7,google,2260,188,12,Jul
686,striped,43,2018,8,google,2260,188,12,Aug
687,striped,76,2018,9,google,2260,188,12,Sep
688,striped,118,2018,10,google,2260,188,12,Oct
689,striped,55,2018,11,google,2260,188,12,Nov
690,striped,151,2018,12,google,2260,188,12,Dec
691,striped,255,2019,1,google,2260,188,12,Jan
692,striped,332,2019,2,google,2260,188,12,Feb
693,striped,404,2019,3,google,2260,188,12,Mar
694,striped,347,2019,4,google,2260,188,12,Apr
695,striped,359,2019,5,google,2260,188,12,May
696,stripes,47,2018,6,google,925,77,12,Jun
697,stripes,95,2018,7,google,925,77,12,Jul
698,stripes,157,2018,8,google,925,77,12,Aug
699,stripes,88,2018,9,google,925,77,12,Sep
700,stripes,77,2018,10,google,925,77,12,Oct
701,stripes,63,2018,11,google,925,77,12,Nov
702,stripes,30,2018,12,google,925,77,12,Dec
703,stripes,63,2019,1,google,925,77,12,Jan
704,stripes,92,2019,2,google,925,77,12,Feb
705,stripes,74,2019,3,google,925,77,12,Mar
706,stripes,59,2019,4,google,925,77,12,Apr
707,stripes,80,2019,5,google,925,77,12,May
708,3 stripes,0,2018,6,google,27,2,8,Jun
709,3 stripes,8,2018,7,google,27,2,8,Jul
710,3 stripes,2,2018,8,google,27,2,8,Aug
711,3 stripes,2,2018,9,google,27,2,8,Sep
712,3 stripes,5,2018,10,google,27,2,8,Oct
713,3 stripes,0,2018,11,google,27,2,8,Nov
714,3 stripes,0,2018,12,google,27,2,8,Dec
715,3 stripes,0,2019,1,google,27,2,8,Jan
716,3 stripes,3,2019,2,google,27,2,8,Feb
717,3 stripes,4,2019,3,google,27,2,8,Mar
718,3 stripes,2,2019,4,google,27,2,8,Apr
719,3 stripes,1,2019,5,google,27,2,8,May
720,striped,0,2018,6,youtube,19934,1662,12,Jun
721,striped,0,2018,7,youtube,19934,1662,12,Jul
722,striped,0,2018,8,youtube,19934,1662,12,Aug
723,striped,4,2018,9,youtube,19934,1662,12,Sep
724,striped,109,2018,10,youtube,19934,1662,12,Oct
725,striped,5,2018,11,youtube,19934,1662,12,Nov
726,striped,490,2018,12,youtube,19934,1662,12,Dec
727,striped,989,2019,1,youtube,19934,1662,12,Jan
728,striped,4157,2019,2,youtube,19934,1662,12,Feb
729,striped,5730,2019,3,youtube,19934,1662,12,Mar
730,striped,4807,2019,4,youtube,19934,1662,12,Apr
731,striped,3643,2019,5,youtube,19934,1662,12,May
732,stripes,3835,2018,6,youtube,46027,3835,12,Jun
733,stripes,5730,2018,7,youtube,46027,3835,12,Jul
734,stripes,3467,2018,8,youtube,46027,3835,12,Aug
735,stripes,3467,2018,9,youtube,46027,3835,12,Sep
736,stripes,4807,2018,10,youtube,46027,3835,12,Oct
737,stripes,2740,2018,11,youtube,46027,3835,12,Nov
738,stripes,2001,2018,12,youtube,46027,3835,12,Dec
739,stripes,4323,2019,1,youtube,46027,3835,12,Jan
740,stripes,5120,2019,2,youtube,46027,3835,12,Feb
741,stripes,4323,2019,3,youtube,46027,3835,12,Mar
742,stripes,3107,2019,4,youtube,46027,3835,12,Apr
743,stripes,3107,2019,5,youtube,46027,3835,12,May
744,3 stripes,0,2018,6,youtube,1,1,5,Jun
745,3 stripes,0,2018,7,youtube,1,1,5,Jul
746,3 stripes,0,2018,8,youtube,1,1,5,Aug
747,3 stripes,0,2018,9,youtube,1,1,5,Sep
748,3 stripes,0,2018,10,youtube,1,1,5,Oct
749,3 stripes,0,2018,11,youtube,1,1,5,Nov
750,3 stripes,1,2018,12,youtube,1,1,5,Dec
751,3 stripes,0,2019,1,youtube,1,1,5,Jan
752,3 stripes,0,2019,2,youtube,1,1,5,Feb
753,3 stripes,0,2019,3,youtube,1,1,5,Mar
754,3 stripes,0,2019,4,youtube,1,1,5,Apr
755,3 stripes,0,2019,5,youtube,1,1,5,May
756,striped,601,2018,6,amazon,7222,601,12,Jun
757,striped,187,2018,7,amazon,7222,601,12,Jul
758,striped,337,2018,8,amazon,7222,601,12,Aug
759,striped,187,2018,9,amazon,7222,601,12,Sep
760,striped,187,2018,10,amazon,7222,601,12,Oct
761,striped,16,2018,11,amazon,7222,601,12,Nov
762,striped,507,2018,12,amazon,7222,601,12,Dec
763,striped,337,2019,1,amazon,7222,601,12,Jan
764,striped,1444,2019,2,amazon,7222,601,12,Feb
765,striped,1638,2019,3,amazon,7222,601,12,Mar
766,striped,1444,2019,4,amazon,7222,601,12,Apr
767,striped,337,2019,5,amazon,7222,601,12,May
768,stripes,0,2018,6,amazon,3818,319,10,Jun
769,stripes,1834,2018,7,amazon,3818,319,10,Jul
770,stripes,873,2018,8,amazon,3818,319,10,Aug
771,stripes,507,2018,9,amazon,3818,319,10,Sep
772,stripes,337,2018,10,amazon,3818,319,10,Oct
773,stripes,16,2018,11,amazon,3818,319,10,Nov
774,stripes,0,2018,12,amazon,3818,319,10,Dec
775,stripes,16,2019,1,amazon,3818,319,10,Jan
776,stripes,16,2019,2,amazon,3818,319,10,Feb
777,stripes,16,2019,3,amazon,3818,319,10,Mar
778,stripes,187,2019,4,amazon,3818,319,10,Apr
779,stripes,16,2019,5,amazon,3818,319,10,May
780,stripe,531,2018,6,google,6365,530,12,Jun
781,stripe,636,2018,7,google,6365,530,12,Jul
782,stripe,738,2018,8,google,6365,530,12,Aug
783,stripe,772,2018,9,google,6365,530,12,Sep
784,stripe,757,2018,10,google,6365,530,12,Oct
785,stripe,479,2018,11,google,6365,530,12,Nov
786,stripe,286,2018,12,google,6365,530,12,Dec
787,stripe,474,2019,1,google,6365,530,12,Jan
788,stripe,425,2019,2,google,6365,530,12,Feb
789,stripe,429,2019,3,google,6365,530,12,Mar
790,stripe,402,2019,4,google,6365,530,12,Apr
791,stripe,436,2019,5,google,6365,530,12,May
792,stretch,39,2018,6,google,736,61,12,Jun
793,stretch,50,2018,7,google,736,61,12,Jul
794,stretch,52,2018,8,google,736,61,12,Aug
795,stretch,54,2018,9,google,736,61,12,Sep
796,stretch,93,2018,10,google,736,61,12,Oct
797,stretch,20,2018,11,google,736,61,12,Nov
798,stretch,51,2018,12,google,736,61,12,Dec
799,stretch,100,2019,1,google,736,61,12,Jan
800,stretch,65,2019,2,google,736,61,12,Feb
801,stretch,67,2019,3,google,736,61,12,Mar
802,stretch,74,2019,4,google,736,61,12,Apr
803,stretch,71,2019,5,google,736,61,12,May
804,stretchy,3,2018,6,google,86,7,11,Jun
805,stretchy,2,2018,7,google,86,7,11,Jul
806,stretchy,8,2018,8,google,86,7,11,Aug
807,stretchy,4,2018,9,google,86,7,11,Sep
808,stretchy,0,2018,10,google,86,7,11,Oct
809,stretchy,7,2018,11,google,86,7,11,Nov
810,stretchy,8,2018,12,google,86,7,11,Dec
811,stretchy,4,2019,1,google,86,7,11,Jan
812,stretchy,4,2019,2,google,86,7,11,Feb
813,stretchy,9,2019,3,google,86,7,11,Mar
814,stretchy,24,2019,4,google,86,7,11,Apr
815,stretchy,13,2019,5,google,86,7,11,May
816,stripe,2,2018,6,youtube,24,2,10,Jun
817,stripe,2,2018,7,youtube,24,2,10,Jul
818,stripe,2,2018,8,youtube,24,2,10,Aug
819,stripe,4,2018,9,youtube,24,2,10,Sep
820,stripe,0,2018,10,youtube,24,2,10,Oct
821,stripe,2,2018,11,youtube,24,2,10,Nov
822,stripe,0,2018,12,youtube,24,2,10,Dec
823,stripe,6,2019,1,youtube,24,2,10,Jan
824,stripe,2,2019,2,youtube,24,2,10,Feb
825,stripe,2,2019,3,youtube,24,2,10,Mar
826,stripe,1,2019,4,youtube,24,2,10,Apr
827,stripe,1,2019,5,youtube,24,2,10,May
828,stretch,3384,2018,6,youtube,40613,3384,12,Jun
829,stretch,6933,2018,7,youtube,40613,3384,12,Jul
830,stretch,3288,2018,8,youtube,40613,3384,12,Aug
831,stretch,3988,2018,9,youtube,40613,3384,12,Sep
832,stretch,2555,2018,10,youtube,40613,3384,12,Oct
833,stretch,3288,2018,11,youtube,40613,3384,12,Nov
834,stretch,490,2018,12,youtube,40613,3384,12,Dec
835,stretch,4323,2019,1,youtube,40613,3384,12,Jan
836,stretch,3467,2019,2,youtube,40613,3384,12,Feb
837,stretch,4157,2019,3,youtube,40613,3384,12,Mar
838,stretch,2555,2019,4,youtube,40613,3384,12,Apr
839,stretch,2185,2019,5,youtube,40613,3384,12,May
840,stretchy,0,2018,6,youtube,454,38,10,Jun
841,stretchy,0,2018,7,youtube,454,38,10,Jul
842,stretchy,2,2018,8,youtube,454,38,10,Aug
843,stretchy,0,2018,9,youtube,454,38,10,Sep
844,stretchy,1,2018,10,youtube,454,38,10,Oct
845,stretchy,0,2018,11,youtube,454,38,10,Nov
846,stretchy,0,2018,12,youtube,454,38,10,Dec
847,stretchy,190,2019,1,youtube,454,38,10,Jan
848,stretchy,3,2019,2,youtube,454,38,10,Feb
849,stretchy,5,2019,3,youtube,454,38,10,Mar
850,stretchy,247,2019,4,youtube,454,38,10,Apr
851,stretchy,6,2019,5,youtube,454,38,10,May
852,stripe,112,2018,6,amazon,1354,112,9,Jun
853,stripe,16,2018,7,amazon,1354,112,9,Jul
854,stripe,73,2018,8,amazon,1354,112,9,Aug
855,stripe,187,2018,9,amazon,1354,112,9,Sep
856,stripe,16,2018,10,amazon,1354,112,9,Oct
857,stripe,73,2018,11,amazon,1354,112,9,Nov
858,stripe,337,2018,12,amazon,1354,112,9,Dec
859,stripe,187,2019,1,amazon,1354,112,9,Jan
860,stripe,337,2019,2,amazon,1354,112,9,Feb
861,stripe,16,2019,3,amazon,1354,112,9,Mar
862,stripe,0,2019,4,amazon,1354,112,9,Apr
863,stripe,0,2019,5,amazon,1354,112,9,May
864,stretch,921,2018,6,amazon,11057,921,12,Jun
865,stretch,2651,2018,7,amazon,11057,921,12,Jul
866,stretch,688,2018,8,amazon,11057,921,12,Aug
867,stretch,1061,2018,9,amazon,11057,921,12,Sep
868,stretch,873,2018,10,amazon,11057,921,12,Oct
869,stretch,688,2018,11,amazon,11057,921,12,Nov
870,stretch,337,2018,12,amazon,11057,921,12,Dec
871,stretch,1252,2019,1,amazon,11057,921,12,Jan
872,stretch,688,2019,2,amazon,11057,921,12,Feb
873,stretch,873,2019,3,amazon,11057,921,12,Mar
874,stretch,337,2019,4,amazon,11057,921,12,Apr
875,stretch,688,2019,5,amazon,11057,921,12,May
876,stretchy,0,2018,6,amazon,324,27,6,Jun
877,stretchy,16,2018,7,amazon,324,27,6,Jul
878,stretchy,16,2018,8,amazon,324,27,6,Aug
879,stretchy,0,2018,9,amazon,324,27,6,Sep
880,stretchy,187,2018,10,amazon,324,27,6,Oct
881,stretchy,0,2018,11,amazon,324,27,6,Nov
882,stretchy,16,2018,12,amazon,324,27,6,Dec
883,stretchy,16,2019,1,amazon,324,27,6,Jan
884,stretchy,73,2019,2,amazon,324,27,6,Feb
885,stretchy,0,2019,3,amazon,324,27,6,Mar
886,stretchy,0,2019,4,amazon,324,27,6,Apr
887,stretchy,0,2019,5,amazon,324,27,6,May
888,stretchable,3,2018,6,google,7,1,3,Jun
889,stretchable,0,2018,7,google,7,1,3,Jul
890,stretchable,0,2018,8,google,7,1,3,Aug
891,stretchable,0,2018,9,google,7,1,3,Sep
892,stretchable,0,2018,10,google,7,1,3,Oct
893,stretchable,3,2018,11,google,7,1,3,Nov
894,stretchable,0,2018,12,google,7,1,3,Dec
895,stretchable,0,2019,1,google,7,1,3,Jan
896,stretchable,0,2019,2,google,7,1,3,Feb
897,stretchable,0,2019,3,google,7,1,3,Mar
898,stretchable,1,2019,4,google,7,1,3,Apr
899,stretchable,0,2019,5,google,7,1,3,May
900,flex,278,2018,6,google,2742,229,12,Jun
901,flex,288,2018,7,google,2742,229,12,Jul
902,flex,247,2018,8,google,2742,229,12,Aug
903,flex,252,2018,9,google,2742,229,12,Sep
904,flex,246,2018,10,google,2742,229,12,Oct
905,flex,203,2018,11,google,2742,229,12,Nov
906,flex,157,2018,12,google,2742,229,12,Dec
907,flex,300,2019,1,google,2742,229,12,Jan
908,flex,210,2019,2,google,2742,229,12,Feb
909,flex,210,2019,3,google,2742,229,12,Mar
910,flex,182,2019,4,google,2742,229,12,Apr
911,flex,169,2019,5,google,2742,229,12,May
912,flexing,13,2018,6,google,177,15,12,Jun
913,flexing,10,2018,7,google,177,15,12,Jul
914,flexing,12,2018,8,google,177,15,12,Aug
915,flexing,18,2018,9,google,177,15,12,Sep
916,flexing,2,2018,10,google,177,15,12,Oct
917,flexing,14,2018,11,google,177,15,12,Nov
918,flexing,20,2018,12,google,177,15,12,Dec
919,flexing,19,2019,1,google,177,15,12,Jan
920,flexing,17,2019,2,google,177,15,12,Feb
921,flexing,14,2019,3,google,177,15,12,Mar
922,flexing,20,2019,4,google,177,15,12,Apr
923,flexing,18,2019,5,google,177,15,12,May
924,stretchable,0,2018,6,youtube,1,1,1,Jun
925,stretchable,0,2018,7,youtube,1,1,1,Jul
926,stretchable,0,2018,8,youtube,1,1,1,Aug
927,stretchable,1,2018,9,youtube,1,1,1,Sep
928,stretchable,0,2018,10,youtube,1,1,1,Oct
929,stretchable,0,2018,11,youtube,1,1,1,Nov
930,stretchable,0,2018,12,youtube,1,1,1,Dec
931,stretchable,0,2019,1,youtube,1,1,1,Jan
932,stretchable,0,2019,2,youtube,1,1,1,Feb
933,stretchable,0,2019,3,youtube,1,1,1,Mar
934,stretchable,0,2019,4,youtube,1,1,1,Apr
935,stretchable,0,2019,5,youtube,1,1,1,May
936,flex,31618,2018,6,youtube,379425,31618,12,Jun
937,flex,36728,2018,7,youtube,379425,31618,12,Jul
938,flex,43430,2018,8,youtube,379425,31618,12,Aug
939,flex,24030,2018,9,youtube,379425,31618,12,Sep
940,flex,14320,2018,10,youtube,379425,31618,12,Oct
941,flex,5880,2018,11,youtube,379425,31618,12,Nov
942,flex,167110,2018,12,youtube,379425,31618,12,Dec
943,flex,23230,2019,1,youtube,379425,31618,12,Jan
944,flex,10990,2019,2,youtube,379425,31618,12,Feb
945,flex,7395,2019,3,youtube,379425,31618,12,Mar
946,flex,8364,2019,4,youtube,379425,31618,12,Apr
947,flex,6330,2019,5,youtube,379425,31618,12,May
948,flexing,0,2018,6,youtube,168,14,12,Jun
949,flexing,0,2018,7,youtube,168,14,12,Jul
950,flexing,0,2018,8,youtube,168,14,12,Aug
951,flexing,4,2018,9,youtube,168,14,12,Sep
952,flexing,2,2018,10,youtube,168,14,12,Oct
953,flexing,0,2018,11,youtube,168,14,12,Nov
954,flexing,4,2018,12,youtube,168,14,12,Dec
955,flexing,1,2019,1,youtube,168,14,12,Jan
956,flexing,4,2019,2,youtube,168,14,12,Feb
957,flexing,4,2019,3,youtube,168,14,12,Mar
958,flexing,4,2019,4,youtube,168,14,12,Apr
959,flexing,145,2019,5,youtube,168,14,12,May
960,stretchable,0,2018,6,amazon,89,8,2,Jun
961,stretchable,73,2018,7,amazon,89,8,2,Jul
962,stretchable,16,2018,8,amazon,89,8,2,Aug
963,stretchable,0,2018,9,amazon,89,8,2,Sep
964,stretchable,0,2018,10,amazon,89,8,2,Oct
965,stretchable,0,2018,11,amazon,89,8,2,Nov
966,stretchable,0,2018,12,amazon,89,8,2,Dec
967,stretchable,0,2019,1,amazon,89,8,2,Jan
968,stretchable,0,2019,2,amazon,89,8,2,Feb
969,stretchable,0,2019,3,amazon,89,8,2,Mar
970,stretchable,0,2019,4,amazon,89,8,2,Apr
971,stretchable,0,2019,5,amazon,89,8,2,May
972,flex,3343,2018,6,amazon,40119,3343,12,Jun
973,flex,4241,2018,7,amazon,40119,3343,12,Jul
974,flex,7128,2018,8,amazon,40119,3343,12,Aug
975,flex,2441,2018,9,amazon,40119,3343,12,Sep
976,flex,2651,2018,10,amazon,40119,3343,12,Oct
977,flex,2235,2018,11,amazon,40119,3343,12,Nov
978,flex,4001,2018,12,amazon,40119,3343,12,Dec
979,flex,4485,2019,1,amazon,40119,3343,12,Jan
980,flex,1834,2019,2,amazon,40119,3343,12,Feb
981,flex,3084,2019,3,amazon,40119,3343,12,Mar
982,flex,2235,2019,4,amazon,40119,3343,12,Apr
983,flex,2441,2019,5,amazon,40119,3343,12,May
984,lightweight,23,2018,6,google,363,30,12,Jun
985,lightweight,29,2018,7,google,363,30,12,Jul
986,lightweight,39,2018,8,google,363,30,12,Aug
987,lightweight,34,2018,9,google,363,30,12,Sep
988,lightweight,59,2018,10,google,363,30,12,Oct
989,lightweight,31,2018,11,google,363,30,12,Nov
990,lightweight,17,2018,12,google,363,30,12,Dec
991,lightweight,24,2019,1,google,363,30,12,Jan
992,lightweight,26,2019,2,google,363,30,12,Feb
993,lightweight,25,2019,3,google,363,30,12,Mar
994,lightweight,34,2019,4,google,363,30,12,Apr
995,lightweight,22,2019,5,google,363,30,12,May
996,spandex,22,2018,6,google,664,55,12,Jun
997,spandex,58,2018,7,google,664,55,12,Jul
998,spandex,64,2018,8,google,664,55,12,Aug
999,spandex,40,2018,9,google,664,55,12,Sep
1000,spandex,75,2018,10,google,664,55,12,Oct
1001,spandex,51,2018,11,google,664,55,12,Nov
